956,91090,7896004703596,PARACETAMOL 750MG 20CPR EMS,EMS GENERICOS,278,644,3084,-,7,1006,-50,256,896,205,163,884,-,-,-,-,-,-,-,-,-,-,-,-
957,118583,7896004701264,CIPROFLOXACINO*AM 500MG 6CPR EMS,EMS GENERICOS,130,123,152,32,110,72,69,144,54,132,86,139,-,-,-,-,-,-,-,-,-,-,-,-
958,132055,7896004751009,DESVENLAFAXINA *C1 50MG 30CPR EMS,EMS GENERICOS,627,708,1092,588,753,1028,941,724,722,570,438,670,-,-,-,-,-,-,-,-,-,-,-,-
959,117790,7896004758275,BUDESONIDA 64MCG 120ML EMS,EMS GENERICOS,-,504,2263,1138,2110,2275,1429,1649,1065,1076,836,2173,-,-,-,-,-,-,-,-,-,-,-,-
960,118346,7896004700953,PENTOXIFILINA 400MG 20CPR EMS,EMS GENERICOS,19,17,32,23,12,22,32,69,15,47,50,41,-,-,-,-,-,-,-,-,-,-,-,-
961,118540,7896004709956,"ENALAP+HIDROC 20+12,5MG 30CPR EMS",EMS GENERICOS,33,53,91,-,133,14,35,66,78,105,100,-,-,-,-,-,-,-,-,-,-,-,-,-
962,89257,7896004709130,"ATENOL+CLORTA 50+12,5MG 30CPR EMS",EMS GENERICOS,864,1779,4745,1186,2829,3622,1531,1442,1450,2468,1908,2465,-,-,-,-,-,-,-,-,-,-,-,-
963,90093,7896004721095,SIBUTRAMINA*B2 10MG 30CPR EMS,EMS GENERICOS,22,21,25,7,38,22,24,27,33,53,26,55,-,-,-,-,-,-,-,-,-,-,-,-
964,90611,7896004700274,TENOXICAM 20MG 10CPR EMS,EMS GENERICOS,-4,902,1009,419,703,551,559,609,729,695,226,243,-,-,-,-,-,-,-,-,-,-,-,-
965,91057,7896004711195,NISTAT+OXIDO ZINCO PDA 60G EMS,EMS GENERICOS,6152,2026,9326,537,609,4283,400,288,174,598,160,217,-,-,-,-,-,-,-,-,-,-,-,-
966,89478,7896004731261,"CARVEDILOL 3,125MG 30CPR EMS",EMS GENERICOS,627,1059,2525,3160,1050,1,2100,1346,2175,2950,877,-,-,-,-,-,-,-,-,-,-,-,-,-
967,91200,7896004729688,HIDROXIZINA 25MG 30CPR EMS,EMS GENERICOS,1528,2035,2375,233,562,139,671,1337,1358,1579,1585,2442,-,-,-,-,-,-,-,-,-,-,-,-
968,89257,7896004709130,"ATENOL+CLORTA 50+12,5MG 30CPR EMS",EMS GENERICOS,864,1779,4745,1186,2829,3622,1531,1442,1450,2468,1908,2465,-,-,-,-,-,-,-,-,-,-,-,-
969,89931,7896004711454,AMILOR+HIDROC 5+50MG 30CPR EMS,EMS GENERICOS,-,-,-,-,-,-,1182,1583,577,374,473,761,-,-,-,-,-,-,-,-,-,-,-,-
970,109681,7896004752228,TRAZODONA*C1 100MG 30CPR EMS,EMS GENERICOS,142,295,433,216,480,581,313,471,238,358,225,361,-,-,-,-,-,-,-,-,-,-,-,-
971,134198,7896004724577,GLICLAZIDA 30MG 60CPR EMS,EMS GENERICOS,2464,623,1822,1619,2413,1674,3728,344,1591,1106,1965,629,-,-,-,-,-,-,-,-,-,-,-,-
972,89303,7896004715957,AZITROMICINA*AM 500MG 3CPR EMS,EMS GENERICOS,48,107,50,-5,-,-,360,443,317,560,269,549,-,-,-,-,-,-,-,-,-,-,-,-
973,90867,7896004728827,"INDAPAMIDA 1,5MG 30CPR EMS",EMS GENERICOS,5799,2841,8451,2278,7133,5254,2135,2197,1911,2826,2128,1584,-,-,-,-,-,-,-,-,-,-,-,-
974,90239,7896004703565,DEXAMETASONA ELIXIR 120ML EMS,EMS GENERICOS,168,406,1351,204,199,1064,1110,961,521,859,843,1604,-,-,-,-,-,-,-,-,-,-,-,-
975,89036,7896004713618,ALGEST+ESTRAD 1AMP 1ML EMS,EMS GENERICOS,4548,2727,3475,2200,3048,3385,565,744,206,773,234,781,-,-,-,-,-,-,-,-,-,-,-,-
976,134198,7896004724577,GLICLAZIDA 30MG 60CPR EMS,EMS GENERICOS,2464,623,1822,1619,2413,1674,3728,344,1591,1106,1965,629,-,-,-,-,-,-,-,-,-,-,-,-
977,90492,7896004723570,DOMPERIDONA 10MG 60CPR EMS,EMS GENERICOS,1074,1550,2321,820,747,1498,1448,1540,1277,1531,1361,1409,-,-,-,-,-,-,-,-,-,-,-,-
978,89753,7896004703497,CLARITROMICINA*AM 250MG/5ML XPE ADT 60ML EMS,EMS GENERICOS,69,154,598,134,55,28,25,20,27,25,24,21,-,-,-,-,-,-,-,-,-,-,-,-
979,111600,7896004700991,CLARITROMICINA*AM 500MG 14CPR EMS,EMS GENERICOS,285,310,544,157,199,240,196,236,191,218,145,663,-,-,-,-,-,-,-,-,-,-,-,-
980,89133,7896004700427,AMOXICILINA*AM 500MG 21CAP EMS,EMS GENERICOS,312,969,3756,1590,1871,5325,36,469,331,810,191,194,-,-,-,-,-,-,-,-,-,-,-,-
981,90654,7896004715537,MOMETASONA CRM 20G EMS,EMS GENERICOS,235,208,309,177,309,489,286,814,842,1021,241,436,-,-,-,-,-,-,-,-,-,-,-,-
982,91430,7896004706405,FINASTERIDA 1MG 30CPR EMS,EMS GENERICOS,68,172,220,372,578,286,215,403,600,688,870,276,-,-,-,-,-,-,-,-,-,-,-,-
983,129054,7896004761817,"TANSULOSINA 0,4MG 30CPR EMS",EMS GENERICOS,299,268,831,-65,568,675,635,522,1026,800,735,545,-,-,-,-,-,-,-,-,-,-,-,-
984,91111,7896004709567,AMITRIPTILINA*C1 75MG 30CPR EMS,EMS GENERICOS,142,94,141,185,240,180,476,126,204,224,399,313,-,-,-,-,-,-,-,-,-,-,-,-
985,118125,7896004743745,ROSUVASTATINA 5MG 30CPR EMS,EMS GENERICOS,1593,4458,7277,726,-58,1212,3142,1370,2256,1352,1446,2612,-,-,-,-,-,-,-,-,-,-,-,-
986,91480,7896004713120,LEVOFLOXACINO*AM 500MG 10CPR EMS,EMS GENERICOS,81,26,-,59,129,234,229,21,425,318,288,117,-,-,-,-,-,-,-,-,-,-,-,-
987,89427,7896004701233,BROMOPRIDA 4MG GTS 20ML EMS,EMS GENERICOS,573,710,2009,231,436,226,143,181,202,414,501,701,-,-,-,-,-,-,-,-,-,-,-,-
988,118583,7896004701264,CIPROFLOXACINO*AM 500MG 6CPR EMS,EMS GENERICOS,130,123,152,32,110,72,69,144,54,132,86,139,-,-,-,-,-,-,-,-,-,-,-,-
989,117218,7896004730370,QUETIAPINA*C1 100MG 30CPR EMS,EMS GENERICOS,2,876,1223,391,1036,1053,1063,-,-,1002,268,608,-,-,-,-,-,-,-,-,-,-,-,-
990,90506,7896004706313,PREDNISONA 20MG 10CPR EMS,EMS GENERICOS,587,3022,3512,711,780,1691,734,997,1332,1221,692,2627,-,-,-,-,-,-,-,-,-,-,-,-
991,91626,7896004713847,OFLOXACINO COL 5ML EMS,EMS GENERICOS,-,75,52,11,62,-,36,25,30,108,27,52,-,-,-,-,-,-,-,-,-,-,-,-
992,139130,7896004752525,CETOPROFENO 150MG 10CPR EMS,EMS GENERICOS,449,647,1039,258,454,1184,1041,976,993,1109,667,704,-,-,-,-,-,-,-,-,-,-,-,-
993,110892,7896004730981,CITALOPRAM*C1 20MG 30CPR EMS,EMS GENERICOS,135,247,1136,575,1258,-26,748,517,977,697,513,1278,-,-,-,-,-,-,-,-,-,-,-,-
994,88854,7896004721903,DEXAMETASONA CRM 10G EMS,EMS GENERICOS,2804,2184,7385,1990,3181,1342,1261,1702,1061,1021,858,1712,-,-,-,-,-,-,-,-,-,-,-,-
995,118257,7896004728612,VENLAFAXINA*C1 150MG 30CPR EMS,EMS GENERICOS,12,42,,-,9,106,119,78,66,84,10,43,-,-,-,-,-,-,-,-,-,-,-,-
996,90875,7896004724102,ISOTRETINOINA*C2 20MG 30CAP EMS,EMS GENERICOS,103,484,649,-2,1008,1310,241,108,168,763,175,185,-,-,-,-,-,-,-,-,-,-,-,-
997,124877,7896004759678,"AZITROMICINA*AM 1500MG 37,5ML EMS",EMS GENERICOS,-,109,221,79,54,21,38,47,54,62,26,159,-,-,-,-,-,-,-,-,-,-,-,-
998,91367,7896004703398,DIPIRONA 500MG 240CPR EMS,EMS GENERICOS,644,736,2,-,973,1161,98,-,970,1106,2070,2,-,-,-,-,-,-,-,-,-,-,-,-
999,118400,7896004704326,CAPTOPRIL 25MG 30CPR EMS,EMS GENERICOS,323,1269,4286,36,12,3600,,-,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1000,123412,7896004756431,PARACE+CODEIN*A2 500+30MG 36CPR EMS,EMS GENERICOS,326,597,1155,138,546,652,546,518,574,827,659,690,-,-,-,-,-,-,-,-,-,-,-,-
1001,118192,7896004704333,CAPTOPRIL 50MG 30CPR EMS,EMS GENERICOS,522,775,865,718,1321,800,696,1174,923,1487,752,689,-,-,-,-,-,-,-,-,-,-,-,-
1002,88960,7896004710907,ACIDO ACETILSALICILICO 100MG 200CPR 20X10 EMS,EMS GENERICOS,45,25,3,31,89,60,67,37,44,28,58,35,-,-,-,-,-,-,-,-,-,-,-,-
1003,91030,7896004704043,NIMESULIDA 50MG/ML GTS 15ML EMS,EMS GENERICOS,141,259,591,107,189,133,85,175,193,328,251,285,-,-,-,-,-,-,-,-,-,-,-,-
1004,89389,7896004716268,BROMAZEPAM*B1 3MG 30CPR EMS,EMS GENERICOS,211,411,471,340,989,357,257,219,352,351,242,338,-,-,-,-,-,-,-,-,-,-,-,-
1005,89842,7896004726069,DORZOLAMIDA 20MG/ML COL 5ML EMS,EMS GENERICOS,-,-,-,1495,,-,1,-,580,18,140,518,-,-,-,-,-,-,-,-,-,-,-,-
1006,118354,7896004703336,FLUCONAZOL*AM 150MG 1CAP EMS,EMS GENERICOS,51,63,78,68,169,240,308,166,163,263,89,49,-,-,-,-,-,-,-,-,-,-,-,-
1007,90964,7896004711485,"DEXCLO+BETAME 2+0,25MG 20CPR EMS",EMS GENERICOS,885,1122,944,6,-,-,39,1060,854,558,704,1044,-,-,-,-,-,-,-,-,-,-,-,-
1008,118354,7896004703336,FLUCONAZOL*AM 150MG 1CAP EMS,EMS GENERICOS,51,63,78,68,169,240,308,166,163,263,89,49,-,-,-,-,-,-,-,-,-,-,-,-
1009,89052,7896004718804,"ALPRAZOLAM*B1 0,5MG 30CPR EMS",EMS GENERICOS,3053,3692,11316,3229,8999,7022,4920,4873,7397,4580,4452,4996,-,-,-,-,-,-,-,-,-,-,-,-
1010,90336,7896004742007,DICLOFENACO SODICO 50MG 20CPR EMS,EMS GENERICOS,-,299,744,632,826,927,988,137,1897,1077,429,1565,-,-,-,-,-,-,-,-,-,-,-,-
1011,117226,7896004730387,QUETIAPINA*C1 200MG 30CPR EMS,EMS GENERICOS,65,448,466,421,592,442,327,118,184,262,202,319,-,-,-,-,-,-,-,-,-,-,-,-
1012,90204,7896004743226,DESLORATADINA 5MG 30CPR EMS,EMS GENERICOS,-,150,189,236,81,47,71,76,57,78,67,143,-,-,-,-,-,-,-,-,-,-,-,-
1013,89168,7896004700458,AMOXICILINA*AM 250MG/5ML 150ML EMS,EMS GENERICOS,738,343,1336,168,29,27,33,23,39,64,48,135,-,-,-,-,-,-,-,-,-,-,-,-
1014,139122,7896004762364,GLICLAZIDA 60MG 60CPR EMS,EMS GENERICOS,-,996,12,1295,3351,612,6,-,-,1384,1464,1047,-,-,-,-,-,-,-,-,-,-,-,-
1015,89427,7896004701233,BROMOPRIDA 4MG GTS 20ML EMS,EMS GENERICOS,573,710,2009,231,436,226,143,181,202,414,501,701,-,-,-,-,-,-,-,-,-,-,-,-
1016,90018,7896004747774,DULOXETINA*C1 60M 30CAP EMS,EMS GENERICOS,353,350,321,241,352,850,123,134,70,59,375,855,-,-,-,-,-,-,-,-,-,-,-,-
1017,105821,7896004756875,LISINA+CICLOB 125+5MG 15CPR EMS,EMS GENERICOS,981,1280,2311,508,1366,2246,1544,1650,1324,1470,851,578,-,-,-,-,-,-,-,-,-,-,-,-
1018,134180,7896004762319,GLICLAZIDA 30MG 30CPR EMS,EMS GENERICOS,1611,778,1439,2046,2921,1939,2771,3137,1030,3488,2792,2168,-,-,-,-,-,-,-,-,-,-,-,-
1019,91375,7896004718446,DIPIRONA GTS 20ML EMS,EMS GENERICOS,59,5156,9819,88,5009,12935,2548,3621,4923,5505,4992,7084,-,-,-,-,-,-,-,-,-,-,-,-
1020,89087,7896004703404,AMOXIC+CLAVUL*AM 500+125MG 12CPR EMS,EMS GENERICOS,1100,1160,3161,425,573,456,661,557,366,267,703,1198,-,-,-,-,-,-,-,-,-,-,-,-
1021,90638,7896004722177,"BISOPROLOL 2,5MG 30CPR EMS",EMS GENERICOS,874,3066,-9,1587,1127,1472,471,472,355,371,277,341,-,-,-,-,-,-,-,-,-,-,-,-
1022,89699,7896004705736,CETOPROFENO 50MG 24CAP EMS,EMS GENERICOS,471,1184,775,1064,35,1019,831,924,708,757,733,724,-,-,-,-,-,-,-,-,-,-,-,-
1023,129054,7896004761817,"TANSULOSINA 0,4MG 30CPR EMS",EMS GENERICOS,299,268,831,-65,568,675,635,522,1026,800,735,545,-,-,-,-,-,-,-,-,-,-,-,-
1024,88978,7896004703572,ACIDO ACETILSALICILICO 500MG 200CPR 20X10 EMS,EMS GENERICOS,109,100,483,53,-285,186,108,170,86,189,93,262,-,-,-,-,-,-,-,-,-,-,-,-
1025,89133,7896004700427,AMOXICILINA*AM 500MG 21CAP EMS,EMS GENERICOS,312,969,3756,1590,1871,5325,36,469,331,810,191,194,-,-,-,-,-,-,-,-,-,-,-,-
1026,91464,7896004701288,"HIDROXIDO DE ALUMINIO 61,5MG/ML 240ML EMS",EMS GENERICOS,613,344,963,456,995,1236,310,1104,637,652,343,1211,-,-,-,-,-,-,-,-,-,-,-,-
1027,118257,7896004728612,VENLAFAXINA*C1 150MG 30CPR EMS,EMS GENERICOS,12,42,,-,9,106,119,78,66,84,10,43,-,-,-,-,-,-,-,-,-,-,-,-
1028,89486,7896004731285,"CARVEDILOL 6,25MG 30CPR EMS",EMS GENERICOS,512,1094,1186,2487,3078,1911,2470,979,1014,1044,1310,1183,-,-,-,-,-,-,-,-,-,-,-,-
1029,89699,7896004705736,CETOPROFENO 50MG 24CAP EMS,EMS GENERICOS,471,1184,775,1064,35,1019,831,924,708,757,733,724,-,-,-,-,-,-,-,-,-,-,-,-
1030,90654,7896004715537,MOMETASONA CRM 20G EMS,EMS GENERICOS,235,208,309,177,309,489,286,814,842,1021,241,436,-,-,-,-,-,-,-,-,-,-,-,-
1031,90140,7896004706375,"CLORTALIDONA 12,5MG 60CPR EMS",EMS GENERICOS,1407,1340,3381,1428,1787,2444,1885,2039,2386,2543,2342,2441,-,-,-,-,-,-,-,-,-,-,-,-
1032,90557,7896004742076,ESOMEPRAZOL 40MG 28CPR EMS,EMS GENERICOS,747,102,192,159,227,228,160,95,86,77,82,300,-,-,-,-,-,-,-,-,-,-,-,-
1033,91103,7896004742199,"TIBOLONA 2,5MG 30CPR EMS",EMS GENERICOS,330,587,702,544,742,759,716,662,506,555,754,937,-,-,-,-,-,-,-,-,-,-,-,-
1034,90182,7896004709291,DEFLAZACORTE 30MG 10CPR EMS,EMS GENERICOS,40,55,172,116,178,76,81,186,170,173,68,91,-,-,-,-,-,-,-,-,-,-,-,-
1035,90778,7896004711232,GLIMEPIRIDA 4MG 30CPR EMS,EMS GENERICOS,109,461,771,156,246,173,176,184,142,202,245,140,-,-,-,-,-,-,-,-,-,-,-,-
1036,90654,7896004715537,MOMETASONA CRM 20G EMS,EMS GENERICOS,235,208,309,177,309,489,286,814,842,1021,241,436,-,-,-,-,-,-,-,-,-,-,-,-
1037,118540,7896004709956,"ENALAP+HIDROC 20+12,5MG 30CPR EMS",EMS GENERICOS,33,53,91,-,133,14,35,66,78,105,100,-,-,-,-,-,-,-,-,-,-,-,-,-
1038,124990,7896004754154,METILFENIDATO*A3 10MG 30CPR EMS,EMS GENERICOS,821,1588,2786,1413,1401,813,993,1128,1550,1102,1582,2992,-,-,-,-,-,-,-,-,-,-,-,-
1039,91294,7896004730721,"DESLORATADINA 0,5MG/ML XPE 100ML EMS",EMS GENERICOS,46,150,612,110,215,159,87,177,48,171,70,226,-,-,-,-,-,-,-,-,-,-,-,-
1040,90018,7896004747774,DULOXETINA*C1 60M 30CAP EMS,EMS GENERICOS,353,350,321,241,352,850,123,134,70,59,375,855,-,-,-,-,-,-,-,-,-,-,-,-
1041,91715,7896004728261,"TRAVOPROSTA 0,04MG COL 2,5ML EMS",EMS GENERICOS,-,-,-,-,-,-,1377,1038,630,371,1294,512,-,-,-,-,-,-,-,-,-,-,-,-
1042,88900,7896004712048,TRIANCINOLONA ORABASE PDA 10G EMS,EMS GENERICOS,2329,2530,3221,1676,1102,,3104,1551,3219,2549,2331,3963,-,-,-,-,-,-,-,-,-,-,-,-
1043,91367,7896004703398,DIPIRONA 500MG 240CPR EMS,EMS GENERICOS,644,736,2,-,973,1161,98,-,970,1106,2070,2,-,-,-,-,-,-,-,-,-,-,-,-
1044,112895,7896004720241,BROMEXINA 4MG/5ML XPE INF 120ML EMS,EMS GENERICOS,52,63,469,263,82,164,66,122,64,21,44,83,-,-,-,-,-,-,-,-,-,-,-,-
1045,91243,7896004705071,PIROXICAM 20MG 15CAP EMS,EMS GENERICOS,310,358,802,258,391,694,212,437,405,315,117,347,-,-,-,-,-,-,-,-,-,-,-,-
1046,89419,7896004727882,BROMOPRIDA 10MG 20CAP EMS,EMS GENERICOS,1513,1266,2945,491,578,1027,868,877,1511,1355,1459,2493,-,-,-,-,-,-,-,-,-,-,-,-
1047,89770,7896004712932,"CLONAZEPAM*B1 2,5MG/ML GTS 20ML EMS",EMS GENERICOS,523,670,1371,766,1043,949,621,931,661,3645,5302,7853,-,-,-,-,-,-,-,-,-,-,-,-
1048,89753,7896004703497,CLARITROMICINA*AM 250MG/5ML XPE ADT 60ML EMS,EMS GENERICOS,69,154,598,134,55,28,25,20,27,25,24,21,-,-,-,-,-,-,-,-,-,-,-,-
1049,90816,7896004716176,HIDROCLOROTIAZIDA 25MG 30CPR EMS,EMS GENERICOS,386,985,5083,1929,825,781,1307,3556,905,968,537,1312,-,-,-,-,-,-,-,-,-,-,-,-
1050,109673,7896004752211,TRAZODONA*C1 50MG 60CPR EMS,EMS GENERICOS,245,684,44,245,959,1296,835,948,860,962,743,1037,-,-,-,-,-,-,-,-,-,-,-,-
1051,91120,7896004721323,PARACE+CAFEIN 20CPR EMS,EMS GENERICOS,2,1845,4350,1946,2418,2428,103,854,818,459,564,1230,-,-,-,-,-,-,-,-,-,-,-,-
1052,118354,7896004703336,FLUCONAZOL*AM 150MG 1CAP EMS,EMS GENERICOS,51,63,78,68,169,240,308,166,163,263,89,49,-,-,-,-,-,-,-,-,-,-,-,-
1053,91227,7896004713724,"OXIMETAZOLINA 0,5MG/ML SOL NASAL ADT 30ML EMS",EMS GENERICOS,529,638,1373,-1,-,9,-,2,7,690,484,559,-,-,-,-,-,-,-,-,-,-,-,-
1054,118583,7896004701264,CIPROFLOXACINO*AM 500MG 6CPR EMS,EMS GENERICOS,130,123,152,32,110,72,69,144,54,132,86,139,-,-,-,-,-,-,-,-,-,-,-,-
1055,91413,7896004734392,"DROSPI+ETINIL 3+0,03MG 21CPR EMS",EMS GENERICOS,,2193,3953,486,1344,3015,1404,412,859,208,260,1231,-,-,-,-,-,-,-,-,-,-,-,-
1056,91502,7896004722467,LIDOCAINA 50MG/G PDA 25G EMS,EMS GENERICOS,84,506,938,556,731,715,706,811,476,563,580,1018,-,-,-,-,-,-,-,-,-,-,-,-
1057,90310,7896004708652,SIMETICONA 125MG 10CAP GEL EMS,EMS GENERICOS,222,465,837,470,1230,1156,367,651,728,554,210,711,-,-,-,-,-,-,-,-,-,-,-,-
1058,90565,7896004716138,ESPIRONOLACTONA 100MG 30CPR EMS,EMS GENERICOS,447,715,1707,661,737,943,819,1120,792,1055,657,1372,-,-,-,-,-,-,-,-,-,-,-,-
1059,90395,7896004728667,RISEDRONATO SODICO 35MG 4CPR EMS,EMS GENERICOS,88,164,255,180,212,82,63,45,49,103,47,150,-,-,-,-,-,-,-,-,-,-,-,-
1060,90956,7896004704999,DEXCLORFENIRAMINA 2MG/5ML 120ML EMS,EMS GENERICOS,250,323,1853,951,425,533,587,290,206,151,166,259,-,-,-,-,-,-,-,-,-,-,-,-
1061,90646,7896004739588,BISOPROLOL 5MG 30CPR EMS,EMS GENERICOS,979,3116,1656,572,1192,1591,564,407,265,333,215,418,-,-,-,-,-,-,-,-,-,-,-,-
1062,117323,7896004756417,PARACE+CODEIN*A2 500+30MG 12CPR EMS,EMS GENERICOS,881,1288,1001,700,1327,2212,1183,1050,977,715,679,1276,-,-,-,-,-,-,-,-,-,-,-,-
1063,88820,7896004710464,ACEBROFILINA 25MG/5ML XPE INF 120ML EMS,EMS GENERICOS,103,130,1371,221,74,117,72,77,147,32,41,203,-,-,-,-,-,-,-,-,-,-,-,-
1064,91316,7896004710402,"DESONIDA 0,5MG/G CRM DERM 30G EMS",EMS GENERICOS,309,525,523,288,426,406,303,407,352,438,714,736,-,-,-,-,-,-,-,-,-,-,-,-
1065,90336,7896004742007,DICLOFENACO SODICO 50MG 20CPR EMS,EMS GENERICOS,-,299,744,632,826,927,988,137,1897,1077,429,1565,-,-,-,-,-,-,-,-,-,-,-,-
1066,88838,7896004722122,ACECLOFENACO 100MG 12CPR EMS,EMS GENERICOS,239,668,804,251,473,417,379,297,439,639,1050,227,-,-,-,-,-,-,-,-,-,-,-,-
1067,89117,7896004719597,AMOXIC+CLAVUL*AM 875+125MG 14CPR EMS,EMS GENERICOS,481,419,991,426,909,1229,174,432,385,898,671,1927,-,-,-,-,-,-,-,-,-,-,-,-
1068,88919,7896004708744,TRIANC+NEOMIC+GRAMIC+NISTAT*AM CRM 30G EMS,EMS GENERICOS,-,-,-,1048,347,901,313,245,307,195,197,379,-,-,-,-,-,-,-,-,-,-,-,-
1069,106259,7896004730103,SILDENAFILA 50MG 4CPR EMS,EMS GENERICOS,812,982,1968,1755,1807,1781,1556,1638,1655,1822,1897,1747,-,-,-,-,-,-,-,-,-,-,-,-
1070,91553,7896004704623,"DEXCLO+BETAME 2+0,25MG/5ML XPE 120ML EMS",EMS GENERICOS,-7,786,3071,1650,735,625,201,260,244,167,79,188,-,-,-,-,-,-,-,-,-,-,-,-
1071,91448,7896004703466,FINASTERIDA 5MG 30CPR EMS,EMS GENERICOS,285,400,-,-,379,181,293,813,680,23,480,-,-,-,-,-,-,-,-,-,-,-,-,-
1072,112240,7896004715322,ALENDRONATO 70MG 4CPR EMS,EMS GENERICOS,441,533,933,1031,1593,988,982,808,622,806,1094,1058,-,-,-,-,-,-,-,-,-,-,-,-
1073,89753,7896004703497,CLARITROMICINA*AM 250MG/5ML XPE ADT 60ML EMS,EMS GENERICOS,69,154,598,134,55,28,25,20,27,25,24,21,-,-,-,-,-,-,-,-,-,-,-,-
1074,88854,7896004721903,DEXAMETASONA CRM 10G EMS,EMS GENERICOS,2804,2184,7385,1990,3181,1342,1261,1702,1061,1021,858,1712,-,-,-,-,-,-,-,-,-,-,-,-
1075,117137,7896004759593,SERTRALINA *C1 100MG 30CPR EMS,EMS GENERICOS,96,240,,,-,185,78,457,95,429,314,506,-,-,-,-,-,-,-,-,-,-,-,-
1076,90182,7896004709291,DEFLAZACORTE 30MG 10CPR EMS,EMS GENERICOS,40,55,172,116,178,76,81,186,170,173,68,91,-,-,-,-,-,-,-,-,-,-,-,-
1077,91499,7896004713137,LEVOFLOXACINO*AM 500MG 7CPR EMS,EMS GENERICOS,155,132,228,143,102,133,279,282,208,152,273,496,-,-,-,-,-,-,-,-,-,-,-,-
1078,91600,7896004728766,FENTICONAZOL CRM GINE 40G+7APLIC EMS,EMS GENERICOS,146,131,191,,18,3,52,-,144,114,103,164,-,-,-,-,-,-,-,-,-,-,-,-
1079,91014,7896004703480,METILDOPA 250MG 30CPR EMS,EMS GENERICOS,-27,5979,24,15023,-7,2647,1470,1685,1762,1961,792,2036,-,-,-,-,-,-,-,-,-,-,-,-
1080,89133,7896004700427,AMOXICILINA*AM 500MG 21CAP EMS,EMS GENERICOS,312,969,3756,1590,1871,5325,36,469,331,810,191,194,-,-,-,-,-,-,-,-,-,-,-,-
1081,90522,7896004706306,PREDNISONA 5MG 20CPR EMS,EMS GENERICOS,515,1339,2162,768,736,1220,389,598,923,989,1132,443,-,-,-,-,-,-,-,-,-,-,-,-
1082,90514,7896004744957,"DROSPI+ETINIL 3+0,02MG 24CPR EMS",EMS GENERICOS,1020,1251,3476,523,541,1325,390,263,161,249,120,192,-,-,-,-,-,-,-,-,-,-,-,-
1083,90867,7896004728827,"INDAPAMIDA 1,5MG 30CPR EMS",EMS GENERICOS,5799,2841,8451,2278,7133,5254,2135,2197,1911,2826,2128,1584,-,-,-,-,-,-,-,-,-,-,-,-
1084,88862,7896004708706,ACETILCISTEINA 200MG 16ENV 5G EMS,EMS GENERICOS,260,287,2061,448,224,326,375,322,128,352,160,512,-,-,-,-,-,-,-,-,-,-,-,-
1085,129062,7896004761824,"TANSULOSINA 0,4MG 60CPR EMS",EMS GENERICOS,-,3,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086,88960,7896004710907,ACIDO ACETILSALICILICO 100MG 200CPR 20X10 EMS,EMS GENERICOS,45,25,3,31,89,60,67,37,44,28,58,35,-,-,-,-,-,-,-,-,-,-,-,-
1087,90123,7896004701035,TERBINAFINA CRM 20G EMS,EMS GENERICOS,196,366,319,152,308,315,241,311,215,363,148,381,-,-,-,-,-,-,-,-,-,-,-,-
1088,118109,7896004701943,SINVASTATINA 10MG 30CPR EMS,EMS GENERICOS,60,-,187,113,240,337,403,513,727,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1089,90824,7896004716183,HIDROCLOROTIAZIDA 50MG 20CPR EMS,EMS GENERICOS,15,1,1324,-1,4,-,48,926,470,224,-,1,-,-,-,-,-,-,-,-,-,-,-,-
1090,89397,7896004713762,BROMAZEPAM*B1 6MG 30CPR EMS,EMS GENERICOS,100,663,1068,259,657,1013,231,484,378,678,225,560,-,-,-,-,-,-,-,-,-,-,-,-
1091,90956,7896004704999,DEXCLORFENIRAMINA 2MG/5ML 120ML EMS,EMS GENERICOS,250,323,1853,951,425,533,587,290,206,151,166,259,-,-,-,-,-,-,-,-,-,-,-,-
1092,89656,7896004705125,CETOCO+BETAME CRM 30G EMS,EMS GENERICOS,409,793,12,935,1321,1230,279,3857,68,-6,5,1,-,-,-,-,-,-,-,-,-,-,-,-
1093,116211,7896004703428,"AMOXIC+CLAVUL*AM 250+62,5MG/5ML 75ML EMS",EMS GENERICOS,1046,1068,2079,519,496,430,547,898,359,456,640,843,-,-,-,-,-,-,-,-,-,-,-,-
1094,132055,7896004751009,DESVENLAFAXINA *C1 50MG 30CPR EMS,EMS GENERICOS,627,708,1092,588,753,1028,941,724,722,570,438,670,-,-,-,-,-,-,-,-,-,-,-,-
1095,118346,7896004700953,PENTOXIFILINA 400MG 20CPR EMS,EMS GENERICOS,19,17,32,23,12,22,32,69,15,47,50,41,-,-,-,-,-,-,-,-,-,-,-,-
1096,118257,7896004728612,VENLAFAXINA*C1 150MG 30CPR EMS,EMS GENERICOS,12,42,,-,9,106,119,78,66,84,10,43,-,-,-,-,-,-,-,-,-,-,-,-
1097,91677,7896004713571,PENTOXIFILINA*AM 400MG 30CPR EMS,EMS GENERICOS,158,332,796,147,220,476,265,78,52,96,45,198,-,-,-,-,-,-,-,-,-,-,-,-
1098,89672,7896004705606,CETOCO+BETAME+NEOMIC CRM 30G EMS,EMS GENERICOS,2968,1950,4652,352,2865,608,264,1947,254,271,231,314,-,-,-,-,-,-,-,-,-,-,-,-
